,lat,long,category,source
62623,41.952753,-87.952088,library,Google
62624,41.951208,-87.95293199999998,school,Google
62625,41.953136,-87.950721,school,Google
62626,41.953136,-87.950721,school,Google
62627,41.951141,-87.952566,school,Google
62633,41.955513,-87.956067,school,Google
62637,41.9505125,-87.9573723,park,Google
62638,41.952343,-87.955759,park,Google
62639,41.950901,-87.956424,park,Google
62670,41.955829,-87.96112,school,Google
62682,41.948918,-87.957844,school,Google
62736,41.936812,-87.835999,local_government_office,Google
62747,41.940193,-87.83714499999998,local_government_office,Google
62749,41.93142,-87.84061700000002,school,Google
62750,41.932368200000006,-87.8457667,park,Google
62751,41.935386,-87.84146899999998,park,Google
62752,41.93225200000001,-87.845854,park,Google
62817,41.927475,-87.835476,local_government_office,Google
62821,41.926975,-87.830616,school,Google
62825,41.92225300000001,-87.82950500000003,school,Google
62830,41.920465,-87.8390124,park,Google
62833,41.924415,-87.83435899999998,cafe,Google
62844,41.927743,-87.836835,school,Google
62845,41.928056,-87.837238,school,Google
62856,41.929717,-87.84200200000002,library,Google
62862,41.928087,-87.840859,school,Google
62904,41.932237,-87.85221999999997,school,Google
62906,41.932237,-87.85221999999997,school,Google
63004,41.913789,-87.830989,park,Google
63011,41.921195,-87.839241,park,Google
63014,41.913413,-87.840109,university,Google
63021,41.916745,-87.845392,local_government_office,Google
63022,41.908267,-87.833322,school,Google
63030,41.908262,-87.833568,hospital,Google
63047,41.907387,-87.834062,hospital,Google
63053,41.908177,-87.838714,park,Google
63112,41.921975,-87.84645,school,Google
63114,41.921104,-87.845385,park,Google
63115,41.92173,-87.848033,school,Google
63119,41.919149,-87.849948,school,Google
63176,41.909809,-87.847166,university,Google
63285,41.90555670000001,-87.8540547,park,Google
63287,41.904416,-87.85348499999998,park,Google
63288,41.9043,-87.8535,park,Google
63290,41.904416,-87.85348499999998,park,Google
63316,41.905557,-87.854055,park,Google
63359,41.903642,-87.858672,school,Google
63362,41.939197,-87.863951,school,Google
63364,41.936923,-87.863404,local_government_office,Google
63365,41.937023,-87.863407,local_government_office,Google
63366,41.936923,-87.863404,local_government_office,Google
63368,41.936923,-87.863404,local_government_office,Google
63369,41.936923,-87.863404,local_government_office,Google
63370,41.936923,-87.863404,local_government_office,Google
63378,41.937486,-87.86864200000002,park,Google
63391,41.935397,-87.864742,park,Google
63393,41.934755,-87.864636,local_government_office,Google
63403,41.932808,-87.866173,school,Google
63408,41.936191,-87.868174,cafe,Google
63460,41.940806,-87.87860400000002,hospital,Google
63473,41.932698,-87.872024,school,Google
63519,41.930864,-87.867007,school,Google
63520,41.931268,-87.867887,school,Google
63521,41.930864,-87.867284,library,Google
63568,41.922816,-87.86908100000002,school,Google
63583,41.930077,-87.87423100000002,school,Google
63587,41.930235,-87.874163,school,Google
63608,41.9309548,-87.8781426,park,Google
63609,41.93084,-87.87802099999998,park,Google
63621,41.930033,-87.878548,school,Google
63650,41.923278,-87.87616700000002,park,Google
63654,41.92182800000001,-87.87485500000003,park,Google
63655,41.922296,-87.874756,park,Google
63659,41.921271,-87.877222,school,Google
63666,41.939579,-87.881103,school,Google
63751,41.929693,-87.882729,library,Google
63765,41.93020300000001,-87.885032,school,Google
63766,41.93028,-87.884861,school,Google
63773,41.93028,-87.884861,school,Google
63774,41.93028,-87.884861,school,Google
63791,41.929475,-87.885063,school,Google
63812,41.927079,-87.884025,local_government_office,Google
63818,41.925864,-87.88784100000002,school,Google
63854,41.9230209,-87.87645529999998,park,Google
63855,41.919753,-87.87534000000002,school,Google
63856,41.919672,-87.874613,school,Google
63874,41.908303,-87.86608100000002,cafe,Google
63918,41.906921,-87.864232,school,Google
63996,41.905862,-87.87751,school,Google
63998,41.903086,-87.878118,school,Google
64068,41.917636,-87.89531600000002,park,Google
64072,41.915726,-87.889082,school,Google
64073,41.91253,-87.891729,school,Google
64089,41.909368,-87.882278,local_government_office,Google
64118,41.907778,-87.883537,local_government_office,Google
64151,41.904753,-87.888118,school,Google
64160,41.908676,-87.895542,local_government_office,Google
64161,41.907154,-87.890013,hospital,Google
64184,41.90622000000001,-87.892593,local_government_office,Google
64201,41.900449,-87.82982700000002,park,Google
64207,41.894972,-87.834899,school,Google
64213,41.900359,-87.845618,school,Google
64214,41.8993,-87.845587,park,Google
64217,41.89891,-87.84475400000002,park,Google
64219,41.897327,-87.837849,local_government_office,Google
64223,41.896112,-87.84461,school,Google
64224,41.896112,-87.84461,school,Google
64225,41.893773,-87.843827,school,Google
64231,41.89392,-87.843949,school,Google
64232,41.891409,-87.830177,park,Google
64244,41.8837752,-87.8334854,park,Google
64245,41.883971,-87.833067,park,Google
64246,41.885257,-87.829614,park,Google
64247,41.88723870000001,-87.836249,park,Google
64257,41.887154,-87.83621600000002,park,Google
64284,41.889474,-87.83918,school,Google
64313,41.887678,-87.839078,library,Google
64327,41.887006,-87.839054,local_government_office,Google
64342,41.886029,-87.83925699999998,local_government_office,Google
64343,41.886029,-87.83925699999998,park,Google
64371,41.894305,-87.851766,school,Google
64372,41.894753,-87.852283,school,Google
64402,41.893642,-87.854783,school,Google
64405,41.894588,-87.857074,hospital,Google
64410,41.894265,-87.856541,library,Google
64423,41.896802,-87.860559,school,Google
64461,41.892809,-87.845894,school,Google
64463,41.891339,-87.84648,school,Google
64473,41.891824,-87.848824,hospital,Google
64521,41.884352,-87.84913,school,Google
64559,41.892257,-87.856775,local_government_office,Google
64580,41.890664,-87.85629399999998,hospital,Google
64595,41.888792,-87.856503,school,Google
64603,41.891112,-87.859048,school,Google
64605,41.891838,-87.861591,local_government_office,Google
64622,41.885503,-87.861413,school,Google
64624,41.879023,-87.830724,local_government_office,Google
64625,41.879023,-87.830724,local_government_office,Google
64626,41.879023,-87.830724,local_government_office,Google
64628,41.879023,-87.830724,local_government_office,Google
64631,41.879023,-87.830724,local_government_office,Google
64632,41.881061,-87.828425,park,Google
64636,41.880221,-87.833766,school,Google
64646,41.875405,-87.829211,local_government_office,Google
64648,41.875326,-87.829224,local_government_office,Google
64650,41.875405,-87.829211,local_government_office,Google
64653,41.875473,-87.830887,library,Google
64654,41.875473,-87.830887,local_government_office,Google
64656,41.875473,-87.830887,university,Google
64689,41.883087,-87.837282,school,Google
64691,41.883331,-87.837938,school,Google
64695,41.882949,-87.839151,school,Google
64718,41.880568,-87.83879499999998,local_government_office,Google
64730,41.879276,-87.83994200000002,school,Google
64736,41.879611,-87.84371800000002,park,Google
64739,41.879198,-87.84311600000002,school,Google
64779,41.877506,-87.84232800000002,school,Google
64781,41.877506,-87.84232800000002,school,Google
64789,41.87392,-87.844226,school,Google
64795,41.872525,-87.834122,hospital,Google
64803,41.865127,-87.832679,school,Google
64819,41.870031,-87.838115,school,Google
64823,41.87331,-87.844838,school,Google
64824,41.872384,-87.84491,school,Google
64827,41.869235,-87.84330600000001,school,Google
64829,41.870031,-87.842838,school,Google
64859,41.882809,-87.84728199999998,school,Google
64861,41.882571,-87.849059,school,Google
64862,41.881568,-87.845737,park,Google
64865,41.8812083,-87.8454597,park,Google
64872,41.879753,-87.853394,school,Google
64873,41.87873,-87.84670600000003,school,Google
64887,41.874259,-87.845701,local_government_office,Google
64904,41.876234,-87.853654,local_government_office,Google
64914,41.882386,-87.86146600000002,park,Google
64938,41.873087,-87.845338,school,Google
64952,41.868642,-87.850616,school,Google
65016,41.897666,-87.862764,park,Google
65018,41.895696,-87.864232,local_government_office,Google
65019,41.895696,-87.864232,local_government_office,Google
65046,41.896141,-87.866545,local_government_office,Google
65078,41.902209,-87.878399,school,Google
65143,41.886142,-87.864228,school,Google
65144,41.885591,-87.86376,school,Google
65149,41.885591,-87.86376,school,Google
65151,41.885591,-87.86376,school,Google
65158,41.885309,-87.865894,school,Google
65164,41.8823078,-87.8712397,park,Google
65165,41.883422,-87.866122,school,Google
65178,41.885065,-87.873731,school,Google
65179,41.885065,-87.873731,school,Google
65182,41.883638,-87.87826899999997,school,Google
65184,41.88424600000001,-87.877065,school,Google
65189,41.901026,-87.883299,local_government_office,Google
65190,41.901026,-87.883299,local_government_office,Google
65224,41.900939,-87.883542,local_government_office,Google
65340,41.884967,-87.883454,local_government_office,Google
65357,41.888086,-87.889228,school,Google
65366,41.88909500000001,-87.892927,school,Google
65394,41.881998,-87.865716,school,Google
65411,41.882568,-87.87110200000002,park,Google
65418,41.874377,-87.862988,park,Google
65419,41.8764,-87.86285699999998,park,Google
65426,41.879641,-87.87404000000002,school,Google
65430,41.879641,-87.87404000000002,school,Google
65431,41.881338,-87.877229,library,Google
65443,41.880649,-87.879642,library,Google
65444,41.876306,-87.876263,school,Google
65446,41.87690300000001,-87.876002,park,Google
65481,41.871698,-87.86256,school,Google
65491,41.8695,-87.864852,school,Google
65515,41.865423,-87.870159,school,Google
65523,41.867202,-87.875659,school,Google
65527,41.8650826,-87.8792162,park,Google
65530,41.866444,-87.878974,park,Google
65582,41.881677,-87.884119,local_government_office,Google
65583,41.881677,-87.884119,local_government_office,Google
65585,41.881677,-87.884119,local_government_office,Google
65586,41.881677,-87.884119,local_government_office,Google
65588,41.881677,-87.884119,local_government_office,Google
65589,41.881677,-87.884119,local_government_office,Google
65591,41.881677,-87.884119,local_government_office,Google
65594,41.881677,-87.884119,local_government_office,Google
65606,41.879711,-87.885773,school,Google
65682,41.864657,-87.880799,local_government_office,Google
65712,41.864661,-87.882334,hospital,Google
65740,41.869887,-87.89684799999998,local_government_office,Google
65741,41.869887,-87.89684799999998,local_government_office,Google
65778,41.9337924,-87.90620320000002,park,Google
65779,41.933907,-87.907213,park,Google
65780,41.933524,-87.906456,park,Google
65808,41.926697,-87.905341,school,Google
65820,41.92831500000001,-87.907319,school,Google
65850,41.926561,-87.93364100000002,school,Google
65863,41.91315,-87.90341,park,Google
65869,41.917924,-87.907399,local_government_office,Google
65881,41.911478,-87.903257,library,Google
65888,41.908919,-87.90423,school,Google
65889,41.908842,-87.90441,school,Google
65917,41.907568,-87.901903,school,Google
65930,41.906714,-87.900734,local_government_office,Google
65934,41.906714,-87.900734,local_government_office,Google
65958,41.903364,-87.90228499999998,school,Google
65959,41.904197,-87.90284100000002,school,Google
65960,41.910975,-87.908367,school,Google
65961,41.910818,-87.906184,park,Google
66022,41.917491,-87.931488,park,Google
66047,41.9037154,-87.92275529999998,park,Google
66054,41.90371500000001,-87.92275500000002,park,Google
66055,41.90356,-87.923035,park,Google
66057,41.902923,-87.93041600000002,hospital,Google
66059,41.905501,-87.93064,school,Google
66067,41.93225200000001,-87.934787,school,Google
66126,41.927094,-87.936309,park,Google
66132,41.93159,-87.937762,school,Google
66134,41.9268967,-87.93623769999998,park,Google
66138,41.926467,-87.938229,school,Google
66251,41.9350534,-87.9592096,park,Google
66253,41.935925,-87.952083,school,Google
66281,41.93466,-87.95823,park,Google
66282,41.931863,-87.94833,school,Google
66340,41.926639,-87.952529,school,Google
66341,41.926639,-87.952529,school,Google
66364,41.922739,-87.954125,school,Google
66411,41.9175104,-87.9313355,park,Google
66421,41.916466,-87.938908,school,Google
66520,41.916188,-87.947203,school,Google
66523,41.914442,-87.944189,school,Google
66555,41.903641,-87.937842,school,Google
66587,41.91008,-87.939373,hospital,Google
66679,41.907608,-87.94031600000002,school,Google
66775,41.918103,-87.95144,local_government_office,Google
66812,41.91751,-87.95630600000001,park,Google
66818,41.91513079999999,-87.9543099,park,Google
66822,41.915144,-87.954289,park,Google
66847,41.915337,-87.957219,park,Google
66851,41.91725200000001,-87.95784300000003,school,Google
66856,41.90884000000001,-87.94829200000002,park,Google
66868,41.909803,-87.95987,school,Google
66869,41.911141,-87.960065,school,Google
66903,41.905966,-87.961,school,Google
66944,41.8994535,-87.901451,park,Google
66954,41.899521,-87.901359,park,Google
66967,41.89213400000001,-87.906959,park,Google
67000,41.889835,-87.903671,school,Google
67001,41.889483,-87.903671,school,Google
67051,41.884089,-87.91292,library,Google
67058,41.89871,-87.922815,park,Google
67062,41.8982975,-87.923215,park,Google
67089,41.902343,-87.930356,hospital,Google
67122,41.889197,-87.914507,school,Google
67133,41.893086,-87.926452,school,Google
67134,41.890586,-87.927563,library,Google
67137,41.890273,-87.92809100000002,school,Google
67149,41.887066,-87.929647,park,Google
67150,41.882156,-87.90209899999998,park,Google
67154,41.879892,-87.902435,local_government_office,Google
67194,41.876649,-87.90520699999998,local_government_office,Google
67195,41.880864,-87.908118,school,Google
67199,41.882065,-87.913713,local_government_office,Google
67208,41.880308,-87.913674,school,Google
67212,41.87735,-87.908041,local_government_office,Google
67213,41.877207,-87.90804200000002,library,Google
67217,41.87735,-87.908041,local_government_office,Google
67218,41.87735,-87.908041,local_government_office,Google
67223,41.87735,-87.908041,school,Google
67243,41.873396,-87.897912,school,Google
67254,41.869988,-87.903377,school,Google
67262,41.867587,-87.89980899999998,school,Google
67263,41.86725300000001,-87.90089499999998,school,Google
67264,41.864066,-87.897531,school,Google
67294,41.879721,-87.92926700000002,school,Google
67296,41.8730832,-87.9267392,park,Google
67308,41.873518,-87.92660699999998,park,Google
67317,41.868919,-87.927285,school,Google
67363,41.8985617,-87.9379227,park,Google
67367,41.898618,-87.937972,park,Google
67369,41.896648,-87.93561899999997,hospital,Google
67389,41.897172,-87.938874,cafe,Google
67393,41.894109,-87.937993,school,Google
67427,41.901995,-87.940096,cafe,Google
67449,41.90132,-87.939828,local_government_office,Google
67451,41.90132,-87.939828,local_government_office,Google
67504,41.89983,-87.939572,school,Google
67506,41.899822,-87.939487,cafe,Google
67562,41.898934,-87.939864,school,Google
67622,41.8955538,-87.94313050000002,park,Google
67640,41.899332,-87.94522099999998,park,Google
67641,41.898526,-87.944648,library,Google
67650,41.899406,-87.947128,university,Google
67669,41.896748,-87.940565,school,Google
67675,41.89602,-87.942297,school,Google
67676,41.896697,-87.941731,school,Google
67685,41.895308,-87.942008,school,Google
67686,41.897605,-87.945148,university,Google
67687,41.89638,-87.94360999999998,park,Google
67690,41.894245,-87.944762,park,Google
67693,41.89152,-87.93249200000002,cafe,Google
67740,41.8841061,-87.94466209999999,park,Google
67746,41.883951,-87.944631,park,Google
67762,41.89628,-87.949741,university,Google
67765,41.89628,-87.949741,university,Google
67775,41.901032,-87.9634964,park,Google
67776,41.901029,-87.96327,park,Google
67784,41.8972677,-87.9610469,park,Google
67790,41.89704,-87.96128399999998,park,Google
67793,41.8923493,-87.9634964,park,Google
67796,41.893986,-87.964033,park,Google
